kind,image,class,reason,confidence,best_iou,exported_image
FN,290.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.530031,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/290__fn__spot__01.bmp
FN,292.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.252246,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/292__fn__spot__00.bmp
FN,292.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.252246,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/292__fn__spot__01.bmp
FN,292.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.252246,0.029,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/292__fn__spot__02.bmp
FN,292.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.252246,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/292__fn__spot__03.bmp
FN,292.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.252246,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/292__fn__spot__04.bmp
FP,292.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4268,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/292__fp__spot__00.bmp
FP,292.bmp,splash,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3913,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/292__fp__splash__01.bmp
FP,292.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.2858,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/292__fp__spot__02.bmp
FP,292.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.2643,0.0247,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/292__fp__spot__03.bmp
FP,292.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.2522,0.029,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/292__fp__spot__04.bmp
FN,299.bmp,chipping,未检测到（建议检查尺度、反光、对比度或漏标）,0.348911,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/chipping/images/299__fn__chipping__01.bmp
FN,299.bmp,chipping,未检测到（建议检查尺度、反光、对比度或漏标）,0.348911,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/chipping/images/299__fn__chipping__02.bmp
FP,299.bmp,splash,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3489,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/299__fp__splash__01.bmp
FN,301.bmp,splash,类别混淆（同位置预测成其他类别）,0.791048,0.9801,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/301__fn__splash__00.bmp
FN,301.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.384433,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/301__fn__spot__01.bmp
FP,301.bmp,chipping,类别混淆（预测类别错误）,0.791,0.9801,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/301__fp__chipping__00.bmp
FP,301.bmp,chipping,背景误检、反光/边缘干扰，或真实缺陷漏标,0.6041,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/301__fp__chipping__01.bmp
FP,301.bmp,splash,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4148,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/301__fp__splash__02.bmp
FP,301.bmp,splash,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4141,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/301__fp__splash__03.bmp
FP,301.bmp,splash,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3939,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/301__fp__splash__04.bmp
FP,301.bmp,chipping,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3844,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/301__fp__chipping__05.bmp
FN,320.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.311082,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/320__fn__spot__03.bmp
FN,320.bmp,spot,定位偏差或置信度不足（存在部分重叠预测）,0.316673,0.4042,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/320__fn__spot__04.bmp
FP,320.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.5265,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/320__fp__spot__00.bmp
FP,320.bmp,splash,定位偏差或重复预测,0.3167,0.4042,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/320__fp__splash__04.bmp
FP,320.bmp,splash,类别混淆（预测类别错误）,0.3111,0.6736,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/320__fp__splash__05.bmp
FN,325.bmp,spot,类别混淆（同位置预测成其他类别）,0.692205,0.9572,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/325__fn__spot__03.bmp
FN,325.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.269341,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/325__fn__splash__04.bmp
FN,325.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.269341,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/325__fn__splash__05.bmp
FN,325.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.269341,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/325__fn__splash__06.bmp
FN,325.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.269341,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/325__fn__spot__07.bmp
FN,325.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.269341,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/325__fn__spot__08.bmp
FP,325.bmp,chipping,类别混淆（预测类别错误）,0.6922,0.9572,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/325__fp__chipping__01.bmp
FP,325.bmp,spot,定位偏差或重复预测,0.2693,0.8821,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/325__fp__spot__05.bmp
FN,333.bmp,chipping,定位偏差或置信度不足（存在部分重叠预测）,0.331724,0.4961,runs_668_error_analysis/class_threshold_trial_01_errors/fn/chipping/images/333__fn__chipping__06.bmp
FN,333.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.331724,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/333__fn__spot__07.bmp
FP,333.bmp,chipping,背景误检、反光/边缘干扰，或真实缺陷漏标,0.5646,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/333__fp__chipping__05.bmp
FP,333.bmp,splash,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4822,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/333__fp__splash__06.bmp
FP,333.bmp,splash,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4284,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/333__fp__splash__08.bmp
FP,333.bmp,chipping,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3649,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/333__fp__chipping__09.bmp
FP,333.bmp,chipping,定位偏差或重复预测,0.3317,0.4961,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/333__fp__chipping__10.bmp
FN,34.bmp,chipping,未检测到（建议检查尺度、反光、对比度或漏标）,0.30239,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/chipping/images/34__fn__chipping__00.bmp
FP,34.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3024,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/34__fp__spot__00.bmp
FN,350.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.154015,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/350__fn__spot__00.bmp
FP,350.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.2826,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/350__fp__spot__00.bmp
FP,350.bmp,scratch,背景误检、反光/边缘干扰，或真实缺陷漏标,0.154,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/scratch/images/350__fp__scratch__01.bmp
FP,356.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.2597,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/356__fp__spot__02.bmp
FN,361.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.43838,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/361__fn__splash__01.bmp
FN,361.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.43838,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/361__fn__splash__02.bmp
FN,361.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.43838,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/361__fn__splash__03.bmp
FP,361.bmp,splash,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4422,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/361__fp__splash__00.bmp
FN,362.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.266009,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/362__fn__spot__00.bmp
FN,362.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.266009,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/362__fn__spot__03.bmp
FN,362.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.266009,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/362__fn__spot__04.bmp
FN,362.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.266009,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/362__fn__spot__05.bmp
FN,362.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.266009,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/362__fn__spot__06.bmp
FN,362.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.266009,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/362__fn__spot__08.bmp
FN,362.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.266009,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/362__fn__spot__09.bmp
FN,362.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.266009,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/362__fn__spot__10.bmp
FN,363.bmp,scratch,未检测到（建议检查尺度、反光、对比度或漏标）,0.306688,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/scratch/images/363__fn__scratch__00.bmp
FP,363.bmp,splash,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4159,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/363__fp__splash__01.bmp
FP,363.bmp,splash,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3482,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/363__fp__splash__02.bmp
FP,363.bmp,chipping,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3153,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/363__fp__chipping__03.bmp
FN,365.bmp,spot,定位偏差或置信度不足（存在部分重叠预测）,0.804393,0.4593,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/365__fn__spot__01.bmp
FN,365.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.561579,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/365__fn__spot__02.bmp
FN,365.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.561579,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/365__fn__spot__03.bmp
FN,365.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.561579,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/365__fn__spot__04.bmp
FN,365.bmp,spot,类别混淆（同位置预测成其他类别）,0.561579,0.767,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/365__fn__spot__05.bmp
FN,365.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.561579,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/365__fn__spot__06.bmp
FP,365.bmp,chipping,定位偏差或重复预测,0.8044,0.4593,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/365__fp__chipping__00.bmp
FP,365.bmp,splash,类别混淆（预测类别错误）,0.5616,0.767,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/365__fp__splash__02.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__01.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__04.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__05.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__06.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__07.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__08.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__09.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__11.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__13.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__14.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__15.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__16.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__17.bmp
FN,367.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.319251,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/367__fn__splash__18.bmp
FP,370.bmp,splash,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4671,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/370__fp__splash__00.bmp
FP,370.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3526,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/370__fp__spot__01.bmp
FN,38.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.313486,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/38__fn__splash__01.bmp
FN,38.bmp,splash,未检测到（建议检查尺度、反光、对比度或漏标）,0.313486,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/38__fn__splash__02.bmp
FP,38.bmp,chipping,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4625,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/38__fp__chipping__02.bmp
FP,38.bmp,chipping,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4541,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/38__fp__chipping__03.bmp
FN,384.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.257367,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/384__fn__spot__11.bmp
FN,384.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.257367,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/384__fn__spot__12.bmp
FN,384.bmp,spot,定位偏差或置信度不足（存在部分重叠预测）,0.393327,0.1129,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/384__fn__spot__14.bmp
FN,384.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.257367,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/384__fn__spot__15.bmp
FN,384.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.257367,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/384__fn__spot__16.bmp
FN,384.bmp,spot,定位偏差或置信度不足（存在部分重叠预测）,0.261743,0.2192,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/384__fn__spot__18.bmp
FN,384.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.257367,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/384__fn__spot__22.bmp
FN,384.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.275021,0.0156,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/384__fn__spot__25.bmp
FN,384.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.257367,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/384__fn__spot__29.bmp
FN,384.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.257367,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/384__fn__spot__30.bmp
FN,384.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.257367,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/384__fn__spot__34.bmp
FP,384.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.6911,0.097,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__05.bmp
FP,384.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.5502,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__15.bmp
FP,384.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.519,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__16.bmp
FP,384.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.4724,0.0591,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__19.bmp
FP,384.bmp,spot,定位偏差或重复预测,0.434,0.335,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__21.bmp
FP,384.bmp,spot,定位偏差或重复预测,0.3933,0.1129,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__22.bmp
FP,384.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3406,0.0599,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__24.bmp
FP,384.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3372,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__25.bmp
FP,384.bmp,spot,定位偏差或重复预测,0.2935,0.396,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__28.bmp
FP,384.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.275,0.0156,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__29.bmp
FP,384.bmp,spot,定位偏差或重复预测,0.2671,0.5498,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__30.bmp
FP,384.bmp,spot,定位偏差或重复预测,0.2617,0.2192,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__32.bmp
FP,384.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.2574,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/384__fp__spot__36.bmp
FN,392.bmp,chipping,未检测到（建议检查尺度、反光、对比度或漏标）,0.264281,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/chipping/images/392__fn__chipping__00.bmp
FN,392.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.546667,0.0198,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/392__fn__spot__02.bmp
FN,392.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.546667,0.0527,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/392__fn__spot__04.bmp
FN,392.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.546667,0.0631,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/392__fn__spot__05.bmp
FN,392.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.264281,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/392__fn__spot__06.bmp
FN,392.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.264281,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/392__fn__spot__08.bmp
FP,392.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.5467,0.0631,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/392__fp__spot__01.bmp
FP,392.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.3121,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/392__fp__spot__02.bmp
FN,397.bmp,chipping,未检测到（建议检查尺度、反光、对比度或漏标）,0.76057,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/chipping/images/397__fn__chipping__00.bmp
FN,399.bmp,chipping,定位偏差或置信度不足（存在部分重叠预测）,0.504601,0.1899,runs_668_error_analysis/class_threshold_trial_01_errors/fn/chipping/images/399__fn__chipping__00.bmp
FP,399.bmp,chipping,定位偏差或重复预测,0.8265,0.1469,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/399__fp__chipping__00.bmp
FP,399.bmp,chipping,定位偏差或重复预测,0.5046,0.1899,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/399__fp__chipping__01.bmp
FN,411.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.295988,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/411__fn__spot__00.bmp
FN,411.bmp,splash,类别混淆（同位置预测成其他类别）,0.808387,0.5287,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/411__fn__splash__02.bmp
FN,411.bmp,splash,定位偏差或置信度不足（存在部分重叠预测）,0.429781,0.4509,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/411__fn__splash__03.bmp
FN,411.bmp,splash,定位偏差或置信度不足（存在部分重叠预测）,0.558722,0.3063,runs_668_error_analysis/class_threshold_trial_01_errors/fn/splash/images/411__fn__splash__04.bmp
FN,411.bmp,chipping,未检测到（建议检查尺度、反光、对比度或漏标）,0.295988,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/chipping/images/411__fn__chipping__05.bmp
FN,411.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.295988,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/411__fn__spot__07.bmp
FP,411.bmp,spot,类别混淆（预测类别错误）,0.8084,0.5287,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/411__fp__spot__00.bmp
FP,411.bmp,spot,定位偏差或重复预测,0.6955,0.4509,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/411__fp__spot__01.bmp
FP,411.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.6779,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/411__fp__spot__02.bmp
FP,411.bmp,chipping,背景误检、反光/边缘干扰，或真实缺陷漏标,0.6147,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/chipping/images/411__fp__chipping__04.bmp
FP,411.bmp,spot,定位偏差或重复预测,0.5587,0.3063,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/411__fp__spot__05.bmp
FP,411.bmp,splash,定位偏差或重复预测,0.4298,0.4509,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/411__fp__splash__06.bmp
FP,411.bmp,splash,类别混淆（预测类别错误）,0.3713,0.9305,runs_668_error_analysis/class_threshold_trial_01_errors/fp/splash/images/411__fp__splash__07.bmp
FP,411.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.2978,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/411__fp__spot__09.bmp
FP,411.bmp,spot,背景误检、反光/边缘干扰，或真实缺陷漏标,0.296,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/411__fp__spot__10.bmp
FN,412.bmp,spot,定位偏差或置信度不足（存在部分重叠预测）,0.67078,0.4794,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/412__fn__spot__00.bmp
FN,412.bmp,spot,定位偏差或置信度不足（存在部分重叠预测）,0.399559,0.1412,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/412__fn__spot__01.bmp
FN,412.bmp,spot,定位偏差或置信度不足（存在部分重叠预测）,0.86741,0.4061,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/412__fn__spot__04.bmp
FN,412.bmp,spot,定位偏差或置信度不足（存在部分重叠预测）,0.653672,0.3795,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/412__fn__spot__11.bmp
FN,412.bmp,spot,定位偏差或置信度不足（存在部分重叠预测）,0.653672,0.141,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/412__fn__spot__12.bmp
FN,412.bmp,spot,未检测到（建议检查尺度、反光、对比度或漏标）,0.263813,0.0,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/412__fn__spot__13.bmp
FN,412.bmp,spot,定位偏差或置信度不足（存在部分重叠预测）,0.263813,0.1274,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/412__fn__spot__23.bmp
FN,412.bmp,spot,定位偏差或置信度不足（存在部分重叠预测）,0.379352,0.3692,runs_668_error_analysis/class_threshold_trial_01_errors/fn/spot/images/412__fn__spot__26.bmp
FP,412.bmp,spot,定位偏差或重复预测,0.8674,0.4061,runs_668_error_analysis/class_threshold_trial_01_errors/fp/spot/images/412__fp__spot__00.bmp
